pillar,cluster_id,canonical_concept,keyword,term,source,provenance,confidence,nearest_A_cluster_id,nearest_A_cluster_name,nearest_A_pillar,nearest_A_sim
social,2,safety compliance,customer_privacy,customer privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,customer_privacy_gri,customer privacy gri,A,original,1,2,safety compliance,social,
social,2,safety compliance,customer_product,customer product,A,original,1,2,safety compliance,social,
social,2,safety compliance,customer_protection,customer protection,A,original,1,2,safety compliance,social,
social,2,safety compliance,customer_requirement,customer requirement,A,original,1,2,safety compliance,social,
social,2,safety compliance,customer_safety,customer safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,customer_satisfaction,customer satisfaction,A,original,1,2,safety compliance,social,
social,2,safety compliance,customer_service,customer service,A,original,1,2,safety compliance,social,
social,2,safety compliance,customer_value,customer value,A,original,1,2,safety compliance,social,
social,2,safety compliance,customer_welfare,customer welfare,A,original,1,2,safety compliance,social,
social,2,safety compliance,cyber,cyber,A,original,1,2,safety compliance,social,
social,2,safety compliance,cyber_risk,cyber risk,A,original,1,2,safety compliance,social,
social,2,safety compliance,cyber-security,cyber security,A,original,1,2,safety compliance,social,
social,2,safety compliance,cyber_security_issue,cyber security issue,A,original,1,2,safety compliance,social,
social,2,safety compliance,cyber_threat,cyber threat,A,original,1,2,safety compliance,social,
social,2,safety compliance,cybercrime,cybercrime,A,original,1,2,safety compliance,social,
social,2,safety compliance,cybersecurity,cybersecurity,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_breach,data breach,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_classification,data classification,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_confidentiality,data confidentiality,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_encryption,data encryption,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_governance,data governance,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_integrity,data integrity,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_leakage,data leakage,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_loss_prevention,data loss prevention,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_privacy,data privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,data-protection,data protection,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_protection_and_privacy,data protection and privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_protection_officer,data protection officer,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_security,data security,A,original,1,2,safety compliance,social,
social,2,safety compliance,data_security_and_privacy,data security and privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,datum_privacy,datum privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,datum_protection,datum protection,A,original,1,2,safety compliance,social,
social,2,safety compliance,datum_retention,datum retention,A,original,1,2,safety compliance,social,
social,2,safety compliance,datum_security,datum security,A,original,1,2,safety compliance,social,
social,2,safety compliance,datum_subject,datum subject,A,original,1,2,safety compliance,social,
social,2,safety compliance,delivery_capability,delivery capability,A,original,1,2,safety compliance,social,
social,2,safety compliance,delivery_performance,delivery performance,A,original,1,2,safety compliance,social,
social,2,safety compliance,delivery_quality,delivery quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,delivery_reliability,delivery reliability,A,original,1,2,safety compliance,social,
social,2,safety compliance,delivery_time,delivery time,A,original,1,2,safety compliance,social,
social,2,safety compliance,dependability,dependability,A,original,1,2,safety compliance,social,
social,2,safety compliance,dialogue_with_stakeholder,dialogue with stakeholder,A,original,1,2,safety compliance,social,
social,2,safety compliance,differentiation,differentiation,A,original,1,2,safety compliance,social,
social,2,safety compliance,drug_quality,drug quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,durability,durability,A,original,1,2,safety compliance,social,
social,2,safety compliance,eeo,eeo,A,original,1,2,safety compliance,social,
social,2,safety compliance,efficiency_and_productivity,efficiency and productivity,A,original,1,2,safety compliance,social,
social,2,safety compliance,ehs,ehs,A,original,1,2,safety compliance,social,
social,2,safety compliance,ehs_management,ehs management,A,original,1,2,safety compliance,social,
social,2,safety compliance,emergency_preparedness,emergency preparedness,A,original,1,2,safety compliance,social,
social,2,safety compliance,employee_safety,employee safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,employer_brand,employer brand,A,original,1,2,safety compliance,social,
social,2,safety compliance,employer_branding,employer branding,A,original,1,2,safety compliance,social,
social,2,safety compliance,encryption,encryption,A,original,1,2,safety compliance,social,
social,2,safety compliance,end-product,end product,A,original,1,2,safety compliance,social,
social,2,safety compliance,enhance_productivity,enhance productivity,A,original,1,2,safety compliance,social,
social,2,safety compliance,entire_supply_chain,entire supply chain,A,original,1,2,safety compliance,social,
social,2,safety compliance,environment_hse,environment hse,A,original,1,2,safety compliance,social,
social,2,safety compliance,environment_hsse,environment hsse,A,original,1,2,safety compliance,social,
social,2,safety compliance,environmental_friendliness,environmental friendliness,A,original,1,2,safety compliance,social,
social,2,safety compliance,environmental_responsibility,environmental responsibility,A,original,1,2,safety compliance,social,
social,2,safety compliance,environmental_stewardship,environmental stewardship,A,original,1,2,safety compliance,social,
social,2,safety compliance,equipment_reliability,equipment reliability,A,original,1,2,safety compliance,social,
social,2,safety compliance,ethical_sourcing,ethical sourcing,A,original,1,2,safety compliance,social,
social,2,safety compliance,eu_gdpr,eu gdpr,A,original,1,2,safety compliance,social,
social,2,safety compliance,eu_general_data_protection_regulation,eu general data protection regulation,A,original,1,2,safety compliance,social,
social,2,safety compliance,eu_general_data_protection_regulation_gdpr,eu general data protection regulation gdpr,A,original,1,2,safety compliance,social,
social,2,safety compliance,eu_regulation_2016/679,eu regulation 2016/679,A,original,1,2,safety compliance,social,
social,2,safety compliance,export_control,export control,A,original,1,2,safety compliance,social,
social,2,safety compliance,fire_safety,fire safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,food_quality,food quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,food_safety,food safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,forefront_of_everything,forefront of everything,A,original,1,2,safety compliance,social,
social,2,safety compliance,freshness,freshness,A,original,1,2,safety compliance,social,
social,2,safety compliance,fuel_efficiency,fuel efficiency,A,original,1,2,safety compliance,social,
social,2,safety compliance,functionality,functionality,A,original,1,2,safety compliance,social,
social,2,safety compliance,gdpr,gdpr,A,original,1,2,safety compliance,social,
social,2,safety compliance,global_supply_chain,global supply chain,A,original,1,2,safety compliance,social,
social,2,safety compliance,good_corporate_citizen,good corporate citizen,A,original,1,2,safety compliance,social,
social,2,safety compliance,guest_privacy,guest privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,health,health,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_and_education,health and education,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_and_hygiene,health and hygiene,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_and_safety_ehs,health and safety eh,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_and_safety_h&s,health and safety h&,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_and_safety_in_the_workplace,health and safety in the workplace,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_and_well-being,health and well being,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_and_wellbeing,health and wellbeing,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_education,health education,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_protection,health protection,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_safety,health safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_safety_and_environment,health safety and environment,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_safety_and_environment_hse,health safety and environment hse,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_safety_and_environmental,health safety and environmental,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_safety_and_environmental_hse,health safety and environmental hse,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_safety_and_the_environment_hse,health safety and the environment hse,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_safety_and_welfare,health safety and welfare,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_safety_and_wellbeing,health safety and wellbeing,A,original,1,2,safety compliance,social,
social,2,safety compliance,health_safety_and_wellness,health safety and wellness,A,original,1,2,safety compliance,social,
social,2,safety compliance,healthy,healthy,A,original,1,2,safety compliance,social,
social,2,safety compliance,high_quality,high quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,hse,hse,A,original,1,2,safety compliance,social,
social,2,safety compliance,hse_management,hse management,A,original,1,2,safety compliance,social,
social,2,safety compliance,hse_policy,hse policy,A,original,1,2,safety compliance,social,
social,2,safety compliance,hse&s,hse&,A,original,1,2,safety compliance,social,
social,2,safety compliance,hsse,hsse,A,original,1,2,safety compliance,social,
social,2,safety compliance,hygiene,hygiene,A,original,1,2,safety compliance,social,
social,2,safety compliance,hygiene_and_safety,hygiene and safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,improve_efficiency,improve efficiency,A,original,1,2,safety compliance,social,
social,2,safety compliance,improve_productivity,improve productivity,A,original,1,2,safety compliance,social,
social,2,safety compliance,improved_efficiency,improved efficiency,A,original,1,2,safety compliance,social,
social,2,safety compliance,industrial_hygiene,industrial hygiene,A,original,1,2,safety compliance,social,
social,2,safety compliance,information_confidentiality,information confidentiality,A,original,1,2,safety compliance,social,
social,2,safety compliance,information_management,information management,A,original,1,2,safety compliance,social,
social,2,safety compliance,information_privacy,information privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,information_protection,information protection,A,original,1,2,safety compliance,social,
social,2,safety compliance,information_security,information security,A,original,1,2,safety compliance,social,
social,2,safety compliance,information_system,information system,A,original,1,2,safety compliance,social,
social,2,safety compliance,injury,injury,A,original,1,2,safety compliance,social,
social,2,safety compliance,injury_prevention,injury prevention,A,original,1,2,safety compliance,social,
social,2,safety compliance,innovative_product,innovative product,A,original,1,2,safety compliance,social,
social,2,safety compliance,internal_mobility,internal mobility,A,original,1,2,safety compliance,social,
social,2,safety compliance,it_security,it security,A,original,1,2,safety compliance,social,
social,2,safety compliance,it_security_policy,it security policy,A,original,1,2,safety compliance,social,
social,2,safety compliance,labelling_and_marketing,labelling and marketing,A,original,1,2,safety compliance,social,
social,2,safety compliance,labelling_marketing,labelling marketing,A,original,1,2,safety compliance,social,
social,2,safety compliance,living_environment,living environment,A,original,1,2,safety compliance,social,
social,2,safety compliance,localization,localization,A,original,1,2,safety compliance,social,
social,2,safety compliance,manufacture_quality,manufacture quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,manufacturing_capability,manufacturing capability,A,original,1,2,safety compliance,social,
social,2,safety compliance,manufacturing_efficiency,manufacturing efficiency,A,original,1,2,safety compliance,social,
social,2,safety compliance,manufacturing_method,manufacturing method,A,original,1,2,safety compliance,social,
social,2,safety compliance,manufacturing_process,manufacturing process,A,original,1,2,safety compliance,social,
social,2,safety compliance,manufacturing_quality,manufacturing quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,manufacturing_standard,manufacturing standard,A,original,1,2,safety compliance,social,
social,2,safety compliance,manufacturing_system,manufacturing system,A,original,1,2,safety compliance,social,
social,2,safety compliance,marketing_and_labeling,marketing and labeling,A,original,1,2,safety compliance,social,
social,2,safety compliance,marketing_and_labelling,marketing and labelling,A,original,1,2,safety compliance,social,
social,2,safety compliance,marketing_code,marketing code,A,original,1,2,safety compliance,social,
social,2,safety compliance,marketing_communication,marketing communication,A,original,1,2,safety compliance,social,
social,2,safety compliance,marketing_ethic,marketing ethic,A,original,1,2,safety compliance,social,
social,2,safety compliance,marketing_practice,marketing practice,A,original,1,2,safety compliance,social,
social,2,safety compliance,material_quality,material quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,mental_health_and_wellbeing,mental health and wellbeing,A,original,1,2,safety compliance,social,
social,2,safety compliance,network_quality,network quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,network_security,network security,A,original,1,2,safety compliance,social,
social,2,safety compliance,nutrition_information,nutrition information,A,original,1,2,safety compliance,social,
social,2,safety compliance,occupational,occupational,A,original,1,2,safety compliance,social,
social,2,safety compliance,occupational_health,occupational health,A,original,1,2,safety compliance,social,
social,2,safety compliance,occupational_health_and_hygiene,occupational health and hygiene,A,original,1,2,safety compliance,social,
social,2,safety compliance,occupational_health_and_safety,occupational health and safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,occupational_health_and_safety_ohs,occupational health and safety oh,A,original,1,2,safety compliance,social,
social,2,safety compliance,occupational_health_safety,occupational health safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,occupational_safety,occupational safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,occupational_safety_and_health,occupational safety and health,A,original,1,2,safety compliance,social,
social,2,safety compliance,occupational_safety_and_health_osh,occupational safety and health osh,A,original,1,2,safety compliance,social,
social,2,safety compliance,ohs,ohs,A,original,1,2,safety compliance,social,
social,2,safety compliance,ohs_policy,ohs policy,A,original,1,2,safety compliance,social,
social,2,safety compliance,ohse,ohse,A,original,1,2,safety compliance,social,
social,2,safety compliance,operating_efficiency,operating efficiency,A,original,1,2,safety compliance,social,
social,2,safety compliance,operational_efficiency,operational efficiency,A,original,1,2,safety compliance,social,
social,2,safety compliance,operational_excellence,operational excellence,A,original,1,2,safety compliance,social,
social,2,safety compliance,organisational_capability,organisational capability,A,original,1,2,safety compliance,social,
social,2,safety compliance,packaging_quality,packaging quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,patient_care,patient care,A,original,1,2,safety compliance,social,
social,2,safety compliance,patient_privacy,patient privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,patient_safety,patient safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,pdpa,pdpa,A,original,1,2,safety compliance,social,
social,2,safety compliance,people_safety,people safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,personal_data,personal data,A,original,1,2,safety compliance,social,
social,2,safety compliance,personal_datum,personal datum,A,original,1,2,safety compliance,social,
social,2,safety compliance,personal_datum_protection,personal datum protection,A,original,1,2,safety compliance,social,
social,2,safety compliance,personal_privacy,personal privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,plant_efficiency,plant efficiency,A,original,1,2,safety compliance,social,
social,2,safety compliance,plant_reliability,plant reliability,A,original,1,2,safety compliance,social,
social,2,safety compliance,plant_safety,plant safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,price_competitiveness,price competitiveness,A,original,1,2,safety compliance,social,
social,2,safety compliance,print_quality,print quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy,privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_and_confidentiality,privacy and confidentiality,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_and_data_protection,privacy and data protection,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_and_datum_protection,privacy and datum protection,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_awareness,privacy awareness,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_compliance,privacy compliance,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_governance,privacy governance,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_issue,privacy issue,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_legislation,privacy legislation,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_management,privacy management,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_matter,privacy matter,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_policy,privacy policy,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_protection,privacy protection,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_regulation,privacy regulation,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_right,privacy right,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_risk,privacy risk,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_security,privacy security,A,original,1,2,safety compliance,social,
social,2,safety compliance,privacy_standard,privacy standard,A,original,1,2,safety compliance,social,
social,2,safety compliance,process_capability,process capability,A,original,1,2,safety compliance,social,
social,2,safety compliance,process_control,process control,A,original,1,2,safety compliance,social,
social,2,safety compliance,process_efficiency,process efficiency,A,original,1,2,safety compliance,social,
social,2,safety compliance,process_improvement,process improvement,A,original,1,2,safety compliance,social,
social,2,safety compliance,process_optimization,process optimization,A,original,1,2,safety compliance,social,
social,2,safety compliance,process_quality,process quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,process_reliability,process reliability,A,original,1,2,safety compliance,social,
social,2,safety compliance,process_safety,process safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,process_technology,process technology,A,original,1,2,safety compliance,social,
social,2,safety compliance,procurement_practice,procurement practice,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_availability,product availability,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_competitiveness,product competitiveness,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_consistency,product consistency,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_delivery,product delivery,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_design,product design,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_development,product development,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_differentiation,product differentiation,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_durability,product durability,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_efficiency,product efficiency,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_feature,product feature,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_formulation,product formulation,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_functionality,product functionality,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_innovation,product innovation,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_integrity,product integrity,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_labelling,product labelling,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_manufacturing,product manufacturing,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_offering,product offering,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_performance,product performance,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_property,product property,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_purity,product purity,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_quality,product quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_range,product range,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_reliability,product reliability,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_responsibility,product responsibility,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_safety,product safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_security,product security,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_selection,product selection,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_specification,product specification,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_stability,product stability,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_standard,product standard,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_stewardship,product stewardship,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_supply,product supply,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_sustainability,product sustainability,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_technology,product technology,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_traceability,product traceability,A,original,1,2,safety compliance,social,
social,2,safety compliance,product_value,product value,A,original,1,2,safety compliance,social,
social,2,safety compliance,production_capability,production capability,A,original,1,2,safety compliance,social,
social,2,safety compliance,production_chain,production chain,A,original,1,2,safety compliance,social,
social,2,safety compliance,production_efficiency,production efficiency,A,original,1,2,safety compliance,social,
social,2,safety compliance,production_procedure,production procedure,A,original,1,2,safety compliance,social,
social,2,safety compliance,production_process,production process,A,original,1,2,safety compliance,social,
social,2,safety compliance,production_quality,production quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,production_standard,production standard,A,original,1,2,safety compliance,social,
social,2,safety compliance,production_system,production system,A,original,1,2,safety compliance,social,
social,2,safety compliance,production_technology,production technology,A,original,1,2,safety compliance,social,
social,2,safety compliance,production_yield,production yield,A,original,1,2,safety compliance,social,
social,2,safety compliance,productivity,productivity,A,original,1,2,safety compliance,social,
social,2,safety compliance,productivity_and_efficiency,productivity and efficiency,A,original,1,2,safety compliance,social,
social,2,safety compliance,project_execution,project execution,A,original,1,2,safety compliance,social,
social,2,safety compliance,protection_of_privacy,protection of privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,qhse,qhse,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_and_durability,quality and durability,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_and_quantity,quality and quantity,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_and_reliability,quality and reliability,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_aspect,quality aspect,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_assurance,quality assurance,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_assurance_system,quality assurance system,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_consistency,quality consistency,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_control,quality control,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_enhancement,quality enhancement,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_excellence,quality excellence,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_improvement,quality improvement,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_issue,quality issue,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_level,quality level,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_management,quality management,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_management_system,quality management system,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_material,quality material,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_parameter,quality parameter,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_performance,quality performance,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_process,quality process,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_product,quality product,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_production,quality production,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_requirement,quality requirement,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_service,quality service,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_standard,quality standard,A,original,1,2,safety compliance,social,
social,2,safety compliance,quality_system,quality system,A,original,1,2,safety compliance,social,
social,2,safety compliance,raw_material_procurement,raw material procurement,A,original,1,2,safety compliance,social,
social,2,safety compliance,raw_material_supply,raw material supply,A,original,1,2,safety compliance,social,
social,2,safety compliance,reliability,reliability,A,original,1,2,safety compliance,social,
social,2,safety compliance,reputation,reputation,A,original,1,2,safety compliance,social,
social,2,safety compliance,responsible_corporate_citizen,responsible corporate citizen,A,original,1,2,safety compliance,social,
social,2,safety compliance,responsible_marketing,responsible marketing,A,original,1,2,safety compliance,social,
social,2,safety compliance,responsible_sourcing,responsible sourcing,A,original,1,2,safety compliance,social,
social,2,safety compliance,responsiveness,responsiveness,A,original,1,2,safety compliance,social,
social,2,safety compliance,safe,safe,A,original,1,2,safety compliance,social,
social,2,safety compliance,safe_working,safe working,A,original,1,2,safety compliance,social,
social,2,safety compliance,safe_working_environment,safe working environment,A,original,1,2,safety compliance,social,
social,2,safety compliance,safely,safely,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety,safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_and_environmental_protection,safety and environmental protection,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_and_health,safety and health,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_and_hygiene,safety and hygiene,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_and_reliability,safety and reliability,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_and_welfare,safety and welfare,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_and_wellbeing,safety and wellbeing,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_awareness,safety awareness,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_compliance,safety compliance,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_culture,safety culture,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_health,safety health,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_health_and_welfare,safety health and welfare,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_health_and_well-being,safety health and well being,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_health_and_wellbeing,safety health and wellbeing,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_health_and_wellness,safety health and wellness,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_in_the_workplace,safety in the workplace,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_issue,safety issue,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_management,safety management,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_measure,safety measure,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_performance,safety performance,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_policy,safety policy,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_practice,safety practice,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_procedure,safety procedure,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_process,safety process,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_programme,safety programme,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_safety,safety safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_standard,safety standard,A,original,1,2,safety compliance,social,
social,2,safety compliance,safety_training,safety training,A,original,1,2,safety compliance,social,
social,2,safety compliance,security_awareness,security awareness,A,original,1,2,safety compliance,social,
social,2,safety compliance,security_compliance,security compliance,A,original,1,2,safety compliance,social,
social,2,safety compliance,security_control,security control,A,original,1,2,safety compliance,social,
social,2,safety compliance,security_management,security management,A,original,1,2,safety compliance,social,
social,2,safety compliance,security_measure,security measure,A,original,1,2,safety compliance,social,
social,2,safety compliance,security_policy,security policy,A,original,1,2,safety compliance,social,
social,2,safety compliance,security_practice,security practice,A,original,1,2,safety compliance,social,
social,2,safety compliance,security_protocol,security protocol,A,original,1,2,safety compliance,social,
social,2,safety compliance,security_risk,security risk,A,original,1,2,safety compliance,social,
social,2,safety compliance,security_standard,security standard,A,original,1,2,safety compliance,social,
social,2,safety compliance,service_delivery,service delivery,A,original,1,2,safety compliance,social,
social,2,safety compliance,service_excellence,service excellence,A,original,1,2,safety compliance,social,
social,2,safety compliance,service_labelling,service labelling,A,original,1,2,safety compliance,social,
social,2,safety compliance,service_level,service level,A,original,1,2,safety compliance,social,
social,2,safety compliance,service_quality,service quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,sheq,sheq,A,original,1,2,safety compliance,social,
social,2,safety compliance,site_safety,site safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,socially_responsible,socially responsible,A,original,1,2,safety compliance,social,
social,2,safety compliance,stakeholder_community,stakeholder community,A,original,1,2,safety compliance,social,
social,2,safety compliance,stakeholder_engagement,stakeholder engagement,A,original,1,2,safety compliance,social,
social,2,safety compliance,stakeholder_involvement,stakeholder involvement,A,original,1,2,safety compliance,social,
social,2,safety compliance,stakeholder_management,stakeholder management,A,original,1,2,safety compliance,social,
social,2,safety compliance,stakeholder_relation,stakeholder relation,A,original,1,2,safety compliance,social,
social,2,safety compliance,stakeholder_relationship,stakeholder relationship,A,original,1,2,safety compliance,social,
social,2,safety compliance,standardization,standardization,A,original,1,2,safety compliance,social,
social,2,safety compliance,superior_quality,superior quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,supplier_chain,supplier chain,A,original,1,2,safety compliance,social,
social,2,safety compliance,supplier_collaboration,supplier collaboration,A,original,1,2,safety compliance,social,
social,2,safety compliance,supplier_engagement,supplier engagement,A,original,1,2,safety compliance,social,
